grade,chapter,title,counts,generations,cost_inr,seconds,exit,verdict,attempts,retried,report,log
vii,11,Finding Common Ground,12/10/7,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_vii_ch11_20260819_133841.md,genon/out/runlogs/batch_mathematics_vii_ch11_20260819_133833.log
vii,12,Another Peek Beyond the Point,12/10/7,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_vii_ch12_20260819_133842.md,genon/out/runlogs/batch_mathematics_vii_ch12_20260819_133833.log
vii,13,Connecting the Dots,17/14/10,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_vii_ch13_20260819_133842.md,genon/out/runlogs/batch_mathematics_vii_ch13_20260819_133833.log
vii,14,Constructions and Tilings,17/14/10,0,0.0,0.5,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_vii_ch14_20260819_133843.md,genon/out/runlogs/batch_mathematics_vii_ch14_20260819_133833.log
vii,15,Finding the Unknown,12/10/7,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_vii_ch15_20260819_133843.md,genon/out/runlogs/batch_mathematics_vii_ch15_20260819_133833.log
viii,1,A Square and A Cube,9/7/5,0,0.0,0.3,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch01_20260819_133843.md,genon/out/runlogs/batch_mathematics_viii_ch01_20260819_133833.log
viii,2,Power Play,12/10/7,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch02_20260819_133844.md,genon/out/runlogs/batch_mathematics_viii_ch02_20260819_133833.log
viii,3,A Story of Numbers,6/4,0,0.0,0.3,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch03_20260819_133844.md,genon/out/runlogs/batch_mathematics_viii_ch03_20260819_133833.log
viii,4,Quadrilaterals,15/12/9,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch04_20260819_133844.md,genon/out/runlogs/batch_mathematics_viii_ch04_20260819_133833.log
viii,5,Number Play,12/10/7,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch05_20260819_133845.md,genon/out/runlogs/batch_mathematics_viii_ch05_20260819_133833.log
viii,6,"We Distribute, Yet Things Multiply",16/13/10,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch06_20260819_133845.md,genon/out/runlogs/batch_mathematics_viii_ch06_20260819_133833.log
viii,7,Proportional Reasoning-1,17/14/10,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch07_20260819_133846.md,genon/out/runlogs/batch_mathematics_viii_ch07_20260819_133833.log
viii,8,Fractions in Disguise,14/11/8,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch08_20260819_133846.md,genon/out/runlogs/batch_mathematics_viii_ch08_20260819_133833.log
viii,9,The Baudhāyana-Pythagoras Theorem,14/11/8,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch09_20260819_133846.md,genon/out/runlogs/batch_mathematics_viii_ch09_20260819_133833.log
viii,10,Proportional Reasoning–2,12/10/7,0,0.0,0.4,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch10_20260819_133847.md,genon/out/runlogs/batch_mathematics_viii_ch10_20260819_133833.log
viii,11,Exploring Some Geometric Themes,17/14/10,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch11_20260819_133847.md,genon/out/runlogs/batch_mathematics_viii_ch11_20260819_133833.log
viii,12,Tales by Dots and Lines,16/13/10,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch12_20260819_133848.md,genon/out/runlogs/batch_mathematics_viii_ch12_20260819_133833.log
viii,13,Algebra Play,6/4,0,0.0,0.3,0,ALL PASS,1,,genon/out/library_reports/mathematics_viii_ch13_20260819_133848.md,genon/out/runlogs/batch_mathematics_viii_ch13_20260819_133833.log
viii,14,Area,14/11/8,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch14_20260819_133848.md,genon/out/runlogs/batch_mathematics_viii_ch14_20260819_133833.log
